,ppid,heading,cameraoffset,occlusion,trialn,timestamp,trialtype_signed,World_x,World_z,WorldYaw,SWV,SWA,YawRate_seconds,TurnAngle_frames,Distance_frames,dt,StraightVisible,setpoint
133,k,-1.0,-1.0,0,0,5.190989381752302,2,0.0,10.967703819274902,0.0,0.0,0.0,0.0,0.0,0.17011186042103787,0.021263982552629734,True,0.0
134,k,-1.0,-1.0,0,0,5.2031559358720525,2,0.0,11.064231872558594,0.0,0.0,0.0,0.0,0.0,0.0965283310536762,0.012066041381709525,True,0.0
135,k,-1.0,-1.0,0,0,5.219662999250873,2,0.0,11.197013854980469,0.0,0.0,0.0,0.0,0.0,0.13278183976874658,0.016597729971093322,True,0.0
136,k,-1.0,-1.0,0,0,5.236459293161605,2,0.0,11.330832481384277,0.0,0.0,0.0,0.0,0.0,0.13381896712289887,0.01672737089036236,True,0.0
137,k,-1.0,-1.0,0,0,5.25299507446558,2,0.0,11.46364688873291,0.0,0.0,0.0,0.0,0.0,0.13281466025463828,0.016601832531829785,True,0.0
138,k,-1.0,-1.0,0,0,5.269645727470173,2,0.0,11.59685230255127,0.0,0.0,0.0,0.0,0.0,0.13320522403673607,0.01665065300459201,True,0.0
139,k,-1.0,-1.0,0,0,5.286316893278446,2,0.0,11.73015308380127,0.0,0.0,0.0,0.0,0.0,0.13330040344582272,0.01666255043072784,True,0.0
140,k,-1.0,-1.0,0,0,5.30295523860083,2,0.0,11.863407135009766,0.0,0.0,0.0,0.0,0.0,0.13325445476557718,0.016656806845697147,True,0.0
141,k,-1.0,-1.0,0,0,5.319664147967878,2,0.0,11.996878623962402,0.0,0.0,0.0,0.0,0.0,0.13347106997245817,0.01668388374655727,True,0.0
142,k,-1.0,-1.0,0,0,5.336273365109034,2,0.0,12.129949569702148,0.0,0.0,0.0,0.0,0.0,0.1330706600445879,0.016633832505573487,True,0.0
143,k,-1.0,-1.0,0,0,5.353310069078917,2,0.0,12.264120101928711,0.0,0.0,0.0,0.0,0.0,0.13417014632192803,0.016771268290241004,True,0.0
144,k,-1.0,-1.0,0,0,5.3696095428844774,2,0.0,12.396576881408691,0.0,0.0,0.0,0.0,0.0,0.1324569169584251,0.016557114619803137,True,0.0
145,k,-1.0,-1.0,0,0,5.386558862310677,2,0.0,12.530688285827637,0.0,0.0,0.0,0.0,0.0,0.13411106944732865,0.01676388368091608,True,0.0
146,k,-1.0,-1.0,0,0,5.402974438585076,2,0.0,12.663361549377441,0.0,0.0,0.0,0.0,0.0,0.13267353216530609,0.01658419152066326,True,0.0
147,k,-1.0,-1.0,0,0,5.419813809383541,2,0.0,12.79708194732666,0.0,0.0,0.0,0.0,0.0,0.13372050566523086,0.016715063208153857,True,0.0
148,k,-1.0,-1.0,0,0,5.436378718868744,2,0.0,12.92998218536377,0.0,0.0,0.0,0.0,0.0,0.13289999351795245,0.016612499189744057,True,0.0
149,k,-1.0,-1.0,0,0,5.45291367966057,2,0.0,13.063078880310059,0.0,0.0,0.0,0.0,0.0,0.13309691643329558,0.016637114554161947,True,0.0
150,k,-1.0,-1.0,0,0,5.469760845324434,2,0.0,13.196890830993652,0.0,0.0,0.0,0.0,0.0,0.13381240302572195,0.016726550378215244,True,0.0
151,k,-1.0,-1.0,0,0,5.486291703555525,2,0.0,13.329827308654785,0.0,0.0,0.0,0.0,0.0,0.13293609605243262,0.016617012006554077,True,0.0
152,k,-1.0,-1.0,0,0,5.512256400199877,2,0.0,13.53787612915039,0.0,0.0,0.0,0.0,0.0,0.20804906006231505,0.02600613250778938,True,0.0
153,k,-1.0,-1.0,0,0,5.519525727568634,2,0.0,13.596109390258789,0.0,0.0,0.0,0.0,0.0,0.05823338811619294,0.007279173514524118,True,0.0
154,k,-1.0,-1.0,0,0,5.536502123895693,2,0.0,13.73028564453125,0.0,0.0,0.0,0.0,0.0,0.13417671041910495,0.01677208880238812,True,0.0
155,k,-1.0,-1.0,0,0,5.552904161719662,2,0.0,13.862916946411133,0.0,0.0,0.0,0.0,0.0,0.132630865533649,0.016578858191706125,True,0.0
156,k,-1.0,-1.0,0,0,5.56973819918917,2,0.0,13.99668025970459,0.0,0.0,0.0,0.0,0.0,0.13376317229688794,0.016720396537110993,True,0.0
157,k,-1.0,-1.0,0,0,5.586318288149097,2,0.0,14.129776954650879,0.0,0.0,0.0,0.0,0.0,0.13309691643329558,0.016637114554161947,True,0.0
158,k,-1.0,-1.0,0,0,5.6030046334320955,2,0.0,14.263087272644043,0.0,0.0,0.0,0.0,0.0,0.1333102495915952,0.0166637811989494,True,0.0
159,k,-1.0,-1.0,0,0,5.619606876219999,2,0.0,14.39622974395752,0.0,0.0,0.0,0.0,0.0,0.13314286511354112,0.01664285813919264,True,0.0
